p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff
2.3549004948931638e-120,0.5594447187950105,0.888,0.822,5.891254568074228e-116,2,Rps3a1,0.06600000000000006
4.626024442925779e-119,0.504787596145837,0.887,0.845,1.1572925348867422e-114,2,Rpl7,0.04200000000000004
3.2682628384806637e-112,0.5854973413301134,0.858,0.874,8.176213143027076e-108,2,Ifitm2,-0.016000000000000014
1.0600613878857042e-111,0.5347353502846595,0.838,0.813,2.651955574073666e-107,2,Rpl3,0.025000000000000022
1.881314765523476e-111,0.5500210521669073,0.848,0.837,4.7064851489100794e-107,2,Rpl6,0.01100000000000001
7.069228900815699e-111,0.6190779494011962,0.758,0.75,1.7685089941170633e-106,2,Rps10,0.008000000000000007
9.253400150915571e-105,0.6995001213124092,0.685,0.643,2.3149231157545486e-100,2,Ybx1,0.04200000000000004
1.4693709028576136e-100,0.5987616632286658,0.772,0.776,3.675925187678892e-96,2,Rpl5,-0.0040000000000000036
1.5025426552094067e-95,0.596826757766061,0.729,0.742,3.758910960537373e-91,2,Rpl23a,-0.013000000000000012
1.2397533785066896e-92,0.5009703782436187,0.836,0.798,3.1014910270101856e-88,2,Calm1,0.03799999999999992
2.43624004021391e-73,0.5653784512057024,0.728,0.74,6.094741708603138e-69,2,Rps28,-0.01200000000000001
3.869535740952614e-73,0.6947903124093877,0.609,0.613,9.680417563141153e-69,2,Rpl27,-0.0040000000000000036
1.7619888021238077e-66,0.5543277976672322,0.715,0.749,4.40796738627313e-62,2,Rpl24,-0.03400000000000003
1.9837008744768204e-65,0.5486318707891906,0.697,0.722,4.962624477678662e-61,2,Rpl29,-0.025000000000000022
2.286826842942104e-59,0.6152496528789575,0.614,0.632,5.720954712988262e-55,2,Atp5h,-0.018000000000000016
2.030065211472318e-56,0.5150121273072682,0.695,0.743,5.078614139540298e-52,2,Naca,-0.04800000000000004
3.8060349040516215e-47,0.5599900040260601,0.611,0.642,9.521557519465941e-43,2,Rpl31,-0.031000000000000028
4.039111039876595e-44,0.5139555565542007,0.649,0.69,1.0104644088459278e-39,2,Pfdn5,-0.040999999999999925
3.021227908006595e-40,0.5491220891702726,0.629,0.67,7.558205857460099e-36,2,Atp5e,-0.041000000000000036
1.7065887239733162e-33,0.521384878534035,0.591,0.627,4.269373010764045e-29,2,Serf2,-0.03600000000000003
3.060702924725637e-31,0.5169681623671374,0.589,0.636,7.656960506786126e-27,2,Cox7c,-0.04700000000000004
1.107957919977459e-27,0.558826814909279,0.514,0.527,2.7717783284076094e-23,2,Uqcrb,-0.013000000000000012
1.2663607176504796e-27,0.5323560251024863,0.54,0.558,3.168054607346205e-23,2,Ndufa4,-0.018000000000000016
1.380496696720675e-23,0.5127735614624407,0.538,0.572,3.4535885861861123e-19,2,Atp5j,-0.03399999999999992
2.9287385924337583e-23,0.5420858459142435,0.492,0.509,7.326825336691533e-19,2,Cox6b1,-0.017000000000000015
0,3.4670039047342054,0.714,0.068,0,3,Rbp4,0.6459999999999999
0,2.347814953540969,0.699,0.236,0,3,Ptch1,0.46299999999999997
0,1.9092569112028843,0.921,0.316,0,3,Igfbp4,0.605
0,1.9044838385247942,0.589,0.121,0,3,Abcc9,0.46799999999999997
0,1.7853077797733747,0.949,0.467,0,3,Igfbp6,0.48199999999999993
0,1.7410282340511234,0.649,0.196,0,3,Pltp,0.453
0,1.6768862118922654,0.865,0.357,0,3,Cygb,0.508
0,1.661527350296947,0.87,0.305,0,3,Dcn,0.565
0,1.5872731831386588,0.924,0.516,0,3,Mmp2,0.40800000000000003
0,1.5834001767642985,0.966,0.652,0,3,Nbl1,0.31399999999999995
0,1.5616494119133044,0.934,0.48,0,3,Clec3b,0.45400000000000007
0,1.3726732021119292,0.7,0.263,0,3,Col14a1,0.43699999999999994
0,1.354054055578158,0.549,0.205,0,3,Trabd2b,0.3440000000000001
0,1.3167798650160911,0.724,0.36,0,3,Lama2,0.364
0,1.2950729529992757,0.83,0.459,0,3,Adh1,0.37099999999999994
0,1.2817586032207973,0.612,0.239,0,3,Tgfb3,0.373
0,1.2812480723124602,0.71,0.348,0,3,Ifitm1,0.362
0,1.2545420253726134,0.633,0.289,0,3,Tgm2,0.34400000000000003
0,1.2545138039174373,0.552,0.209,0,3,Islr,0.3430000000000001
0,1.245406881808606,0.884,0.492,0,3,C1ra,0.392
0,1.1733440149724503,0.543,0.249,0,3,Smim41,0.29400000000000004
0,1.1665777866917006,0.932,0.524,0,3,C4b,0.40800000000000003
0,1.157811889419036,0.787,0.411,0,3,Adamts2,0.37600000000000006
0,1.1548008786709243,0.952,0.654,0,3,C1s1,0.29799999999999993
0,1.114773928845755,0.601,0.285,0,3,Gas7,0.316
0,1.0871127540574133,0.827,0.459,0,3,Fbln1,0.36799999999999994
0,1.0780373253362918,0.999,0.881,0,3,Igfbp7,0.118
0,1.0459029617593267,0.963,0.733,0,3,Plpp3,0.22999999999999998
0,1.0072240094496443,0.62,0.31,0,3,Lpar1,0.31
0,1.001463604054511,0.75,0.438,0,3,Mtch1,0.312
0,0.9786881242592407,0.583,0.265,0,3,Cd34,0.31799999999999995
0,0.9467890955533119,0.668,0.325,0,3,Klf4,0.343
0,0.9402596139376302,0.892,0.626,0,3,Tgfbr2,0.266
0,0.9295479488164172,0.838,0.572,0,3,Gpc3,0.266
0,0.8814729275715738,0.899,0.631,0,3,Olfml3,0.268
0,0.856678065632976,0.999,0.9,0,3,Gsn,0.09899999999999998
0,0.8447244720534433,0.949,0.81,0,3,Timp3,0.1389999999999999
0,0.8253244769049313,0.998,0.853,0,3,Col1a2,0.14500000000000002
0,0.8094925558425614,0.898,0.631,0,3,Col6a2,0.267
0,0.7525727868392798,0.972,0.769,0,3,Ltbp4,0.20299999999999996
0,0.7017194248201095,0.986,0.777,0,3,Col1a1,0.20899999999999996
0,0.6494074234829834,0.964,0.708,0,3,Cfh,0.256
0,0.5651084411780936,0.997,0.876,0,3,Serping1,0.121
7.194199517490129e-303,0.5751682591808476,0.994,0.851,1.7997728932905057e-298,3,Col3a1,0.14300000000000002
2.058399399301077e-297,0.845388820220146,0.659,0.328,5.149497777231504e-293,3,Ifi27l2a,0.331
5.13113062432955e-288,1.0234922917367661,0.609,0.31,1.2836549482885235e-283,3,Cpxm1,0.299
1.9716071480901471e-286,0.6555215870448472,0.946,0.73,4.932369602377121e-282,3,Col6a1,0.21599999999999997
5.791989613890158e-284,0.6679373456927611,0.965,0.809,1.4489820417069008e-279,3,Cd63,0.15599999999999992
9.623512566191676e-277,0.7612492473241909,0.88,0.639,2.4075141386841716e-272,3,Fbn1,0.241
7.440777640969451e-273,0.7360840421867709,0.841,0.586,1.8614593424413277e-268,3,Cd302,0.255
9.96625859118324e-264,0.9138274198692876,0.697,0.406,2.4932589117563112e-259,3,Igf1,0.2909999999999999
1.9212691213231564e-256,0.545403327387495,0.862,0.603,4.806438960814141e-252,3,C3,0.259
2.0303850185911903e-253,0.7091974829021737,0.865,0.627,5.079414201009581e-249,3,Pcolce,0.238
3.481950000735753e-253,0.8260207066655596,0.718,0.43,8.710794316840633e-249,3,Abca8a,0.288
4.41067669476361e-251,0.8459948885347148,0.649,0.363,1.1034189887290123e-246,3,Emp1,0.28600000000000003
2.3943714965184397e-247,0.6145167627117082,0.896,0.65,5.989999172840181e-243,3,Fstl1,0.246
2.691943513502406e-246,0.8694534998947712,0.884,0.721,6.734435087728969e-242,3,H2-D1,0.16300000000000003
1.4616422437683404e-243,0.8898693576057537,0.595,0.319,3.656590401235257e-239,3,Hmcn1,0.27599999999999997
3.47664167542743e-239,0.5626535079303548,0.948,0.767,8.697514479416802e-235,3,Ctsl,0.18099999999999994
5.904335413745406e-235,0.515638821676303,0.998,0.943,1.4770875904566882e-230,3,Bgn,0.05500000000000005
2.4710823648063786e-233,0.6859397134784793,0.753,0.463,6.181906752036117e-229,3,Bicc1,0.29
3.8985182094672415e-232,0.834495081609766,0.677,0.417,9.752923004624199e-228,3,Cd164,0.26000000000000006
4.929590529713172e-227,0.8092153030594842,0.618,0.34,1.2332356628183442e-222,3,Man2a1,0.27799999999999997
3.721185987880807e-225,0.7742363182500076,0.714,0.445,9.309290985881415e-221,3,Pid1,0.26899999999999996
2.4864764610370387e-220,0.7805559777539501,0.669,0.409,6.22041816257636e-216,3,Cped1,0.26000000000000006
1.01006521531759e-218,0.5348229727423215,0.999,0.92,2.526880149160015e-214,3,Mgp,0.07899999999999996
8.342779782855085e-216,0.7561537129800567,0.714,0.455,2.0871132182768567e-211,3,Abi3bp,0.25899999999999995
1.6878563735111218e-215,0.5310462329568362,0.968,0.81,4.2225102896127735e-211,3,Nfib,0.15799999999999992
5.36825188363411e-212,0.8789061195580842,0.788,0.57,1.3429755737287454e-207,3,H2-K1,0.21800000000000008
5.096031263294401e-208,0.6468212966906107,0.809,0.564,1.2748741411383603e-203,3,Pam,0.2450000000000001
9.473144432646394e-207,0.6027815780362354,0.843,0.604,2.369896542715148e-202,3,Rcn3,0.239
9.603518378655717e-199,0.5440287919775144,0.877,0.652,2.4025121927883007e-194,3,Nfix,0.22499999999999998
3.1966545339008443e-190,0.5222539758243495,0.935,0.761,7.997070647459742e-186,3,Ahnak,0.17400000000000004
5.607132202797033e-182,0.7344023249660274,0.781,0.571,1.4027362631737338e-177,3,Gas6,0.21000000000000008
5.554752335752617e-181,0.5381074193460003,0.965,0.883,1.3896323918352323e-176,3,B2m,0.08199999999999996
1.4299772345501577e-179,0.5446517759717447,0.891,0.698,3.577374047674129e-175,3,Rrbp1,0.19300000000000006
7.037097593885528e-179,0.7038883963520274,0.694,0.456,1.7604707050623424e-174,3,Lamb1,0.23799999999999993
9.502921479180163e-175,0.5011559934106964,0.778,0.523,2.3773458664465014e-170,3,Aebp1,0.255
3.659542094724128e-167,0.7946173046144194,0.54,0.318,9.155076458371351e-163,3,Igsf10,0.22200000000000003
4.146718622737559e-161,0.7102314651792192,0.529,0.303,1.0373845978502551e-156,3,Txndc5,0.22600000000000003
4.286351103180469e-158,0.5058093175225846,0.877,0.633,1.072316455482658e-153,3,Cdh11,0.244
1.2087311263686889e-154,0.6520845502421105,0.626,0.398,3.023882658836549e-150,3,Ltbp1,0.22799999999999998
5.1777906872707154e-151,0.6050111521954672,0.697,0.481,1.2953278962345149e-146,3,Cpq,0.21599999999999997
1.4316503080925382e-150,0.5292646192716891,0.811,0.625,3.5815595757551028e-146,3,Oat,0.18600000000000005
2.580023926427522e-150,0.5376156446293578,0.649,0.427,6.454445856743731e-146,3,Efemp1,0.22200000000000003
2.3087126833041724e-143,0.5660696976069768,0.646,0.417,5.7757065198220476e-139,3,Nid1,0.22900000000000004
8.586038478030561e-139,0.5819661460355648,0.6,0.379,2.1479692460489054e-134,3,Col5a1,0.22099999999999997
1.5784931907925705e-135,0.56097659018232,0.509,0.294,3.9489164154057736e-131,3,H2-T23,0.21500000000000002
1.9089509812920044e-132,0.6394282714990982,0.654,0.458,4.775622669898208e-128,3,Pdlim2,0.196
2.337922692917937e-132,0.5038639542819232,0.726,0.516,5.848781200872803e-128,3,S100a10,0.20999999999999996
3.194536889828753e-128,0.7151769940844734,0.734,0.582,7.991772937284591e-124,3,Dpt,0.15200000000000002
7.671335148163443e-127,0.5662272962362404,0.598,0.386,1.9191379140160486e-122,3,Fgfr1,0.21199999999999997
8.096528267596364e-125,0.5183584278044929,0.685,0.474,2.0255084767045822e-120,3,Calu,0.21100000000000008
3.1341580247995755e-122,0.5935600560517076,0.561,0.358,7.840723130641098e-118,3,Tmed3,0.20300000000000007
4.158552346514379e-117,0.5199100111806872,0.67,0.472,1.0403450405275022e-112,3,Nfic,0.19800000000000006
2.2954590662703444e-114,0.5324703819809441,0.672,0.481,5.74254994608852e-110,3,Rbms3,0.19100000000000006
1.3271074569015138e-113,0.5323767725211146,0.64,0.437,3.320024724930517e-109,3,Ms4a4d,0.203
2.6453628457919175e-112,0.5812998301146017,0.531,0.34,6.61790423131764e-108,3,Fcgrt,0.191
4.498241566094238e-111,0.6186159711683437,0.701,0.514,1.1253250925897956e-106,3,Dpep1,0.18699999999999994
1.9009501532031385e-108,0.5382572685817106,0.632,0.444,4.755606998268292e-104,3,Lama4,0.188
5.769121300388677e-108,0.5657171349735792,0.539,0.349,1.4432610757182352e-103,3,P3h3,0.19000000000000006
2.745556992127533e-107,0.5305515060830137,0.593,0.401,6.868559927205449e-103,3,Cbx5,0.19199999999999995
1.7750857582554045e-102,0.5479289834996843,0.729,0.538,4.4407320414275455e-98,3,Serpina3n,0.19099999999999995
4.808146078249031e-90,0.5032246326543707,0.576,0.402,1.20285390439556e-85,3,Il11ra1,0.17399999999999993
1.186731435921808e-65,0.5193014785734074,0.514,0.37,2.968846033245587e-61,3,Akap12,0.14400000000000002
3.2910625208632716e-45,0.6867446887306492,0.593,0.519,8.233251108443646e-41,3,Cxcl14,0.07399999999999995
0,4.10426759513796,0.709,0.042,0,4,Pi16,0.6669999999999999
0,3.918255452994479,0.997,0.302,0,4,Dcn,0.6950000000000001
0,3.765899538278725,0.67,0.007,0,4,Scara5,0.663
0,3.572404338324036,0.64,0.032,0,4,Ccl11,0.608
0,3.40790800863958,0.825,0.106,0,4,Serpinf1,0.719
0,3.066747633899253,0.626,0.03,0,4,Entpd2,0.596
0,3.0376333072754784,0.532,0.045,0,4,Lum,0.48700000000000004
0,2.9980998005788178,0.774,0.131,0,4,Ly6a,0.643
0,2.9396026923453022,0.955,0.322,0,4,Igfbp4,0.633
0,2.6199704538090005,0.854,0.257,0,4,Col14a1,0.597
0,2.6049850838980237,0.955,0.485,0,4,Clec3b,0.47
0,2.4743794850156955,0.605,0.104,0,4,Meg3,0.501
0,2.4154187154035736,0.5,0.09,0,4,Fbln2,0.41000000000000003
0,2.3853813958216468,0.708,0.233,0,4,Cxcl12,0.475
0,2.2828086038912527,0.904,0.361,0,4,Cygb,0.543
0,2.2304208790117697,0.605,0.145,0,4,Htra3,0.45999999999999996
0,2.117345690332321,0.532,0.097,0,4,Mmp23,0.43500000000000005
0,2.0878390071120045,0.876,0.46,0,4,Fbln1,0.416
0,2.0784546416006675,0.718,0.259,0,4,Cd34,0.45899999999999996
0,2.0053273021356093,0.514,0.082,0,4,Olfml2b,0.432
0,1.9358486637697934,0.913,0.602,0,4,C3,0.31100000000000005
0,1.8091427002335159,0.511,0.131,0,4,Medag,0.38
0,1.7718002150467989,0.901,0.516,0,4,Aebp1,0.385
0,1.6980453780092266,0.522,0.15,0,4,Csrp2,0.372
0,1.589548484658066,0.78,0.321,0,4,Klf4,0.459
0,1.5399452056397047,0.817,0.451,0,4,Selenop,0.36599999999999994
0,1.5395284703228374,0.685,0.333,0,4,Tnxb,0.35200000000000004
0,1.5298768541839807,0.65,0.361,0,4,Akap12,0.28900000000000003
0,1.5225262641070123,0.975,0.857,0,4,Col1a2,0.118
0,1.5141890150502189,0.543,0.146,0,4,Cd9,0.397
0,1.4919038581945878,0.5,0.101,0,4,Ebf1,0.399
0,1.4289387458667473,0.94,0.714,0,4,Cfh,0.22599999999999998
0,1.3914171651472642,0.522,0.212,0,4,Pltp,0.31000000000000005
0,1.3508367815760225,0.524,0.216,0,4,Islr,0.30800000000000005
0,1.2812141739916796,0.813,0.512,0,4,S100a10,0.30099999999999993
0,1.2662719867746464,0.964,0.819,0,4,Timp2,0.14500000000000002
0,1.2299686884387546,0.661,0.353,0,4,Tmed3,0.30800000000000005
0,1.1974750155429565,0.932,0.771,0,4,Ctsl,0.16100000000000003
0,1.1634552504750793,0.766,0.507,0,4,C1ra,0.259
0,1.1481481799463436,0.744,0.456,0,4,Abi3bp,0.288
0,1.084738932779648,0.999,0.902,0,4,Gsn,0.09699999999999998
0,1.0504583958913956,0.816,0.435,0,4,Mt1,0.38099999999999995
0,1.02796759102245,0.822,0.591,0,4,Cd302,0.23099999999999998
0,1.0143914854972191,0.979,0.902,0,4,Rps20,0.07699999999999996
0,0.9949896664868751,0.871,0.602,0,4,Rnase4,0.269
0,0.9939364133460789,0.993,0.925,0,4,Plac9a,0.06799999999999995
0,0.9902699017476135,0.875,0.664,0,4,C1s1,0.21099999999999997
0,0.9712201854961158,0.964,0.876,0,4,Rps2,0.08799999999999997
0,0.8938017239144034,0.962,0.869,0,4,Rpl30,0.09299999999999997
0,0.8822799603389977,0.974,0.898,0,4,Rps27a,0.07599999999999996
0,0.876199656008948,0.804,0.485,0,4,Igfbp6,0.31900000000000006
0,0.8662289392303184,0.945,0.818,0,4,Rplp0,0.127
0,0.8598047578379338,0.981,0.879,0,4,Serping1,0.10199999999999998
0,0.8401584293518893,0.981,0.917,0,4,Rps24,0.06399999999999995
0,0.8097419595391937,0.979,0.921,0,4,Rpl23,0.05799999999999994
0,0.7957151084471608,0.981,0.907,0,4,Rpsa,0.07399999999999995
0,0.7770433013036748,0.968,0.899,0,4,Rps9,0.06899999999999995
0,0.7635084360691864,0.985,0.918,0,4,Rps12,0.06699999999999995
0,0.7479488180149967,0.969,0.906,0,4,Rps4x,0.06299999999999994
0,0.7242290282244146,0.994,0.962,0,4,Tpt1,0.03200000000000003
0,0.6876335928949477,0.988,0.942,0,4,Rps8,0.04600000000000004
1.0173030594538586e-307,1.176892957644944,0.529,0.221,2.544987063835718e-303,4,Mt2,0.30800000000000005
5.413822121530755e-304,0.7382772254768275,0.957,0.868,1.3543758801433488e-299,4,Rps5,0.08899999999999997
6.767317106703969e-302,1.2020133542731808,0.6,0.285,1.6929797205841317e-297,4,Ccdc80,0.315
8.146236728736757e-299,1.096550241252927,0.84,0.576,2.0379440424280744e-294,4,Dpt,0.264
1.9299891273536759e-293,1.3057761548850428,0.504,0.209,4.828253799900691e-289,4,Cxcl1,0.29500000000000004
2.6761949384091295e-290,0.6533785753237342,0.963,0.891,6.695036877418119e-286,4,Rpl28,0.07199999999999995
1.6697916699731774e-289,0.7270374754478222,0.95,0.86,4.177317820771898e-285,4,Rpl32,0.08999999999999997
6.00626070904121e-284,1.0081047340847378,0.823,0.607,1.5025862415808393e-279,4,Rpl22l1,0.21599999999999997
1.071556037978905e-271,0.6889653432596332,0.952,0.867,2.6807117402118264e-267,4,Rps18,0.08499999999999996
7.330707884263392e-267,1.1875287241820434,0.525,0.24,1.8339231914061729e-262,4,Timp1,0.28500000000000003
3.92605618972711e-265,0.7186277810705279,0.983,0.912,9.821814769840312e-261,4,Rpl37a,0.07099999999999995
2.5362515277665266e-263,0.6896117027820059,0.947,0.863,6.34494044701352e-259,4,Rps15a,0.08399999999999996
8.468445178079363e-261,0.6939378001920931,0.939,0.842,2.1185509302001143e-256,4,Rps13,0.09699999999999998
7.56759493322664e-260,1.2072654364164501,0.657,0.395,1.8931852244453086e-255,4,Ssr4,0.262
1.3014311760836785e-258,0.7193828443165253,0.926,0.821,3.2557903732085385e-254,4,Rps7,0.1050000000000001
2.4768985389099414e-257,0.6664626772622348,0.982,0.927,6.196457074791001e-253,4,Rps29,0.05499999999999994
5.0972371427678296e-257,0.8593631119082423,0.913,0.821,1.275175816006228e-252,4,Rps3a1,0.09200000000000008
2.9226083758712034e-255,1.4008624284627667,0.921,0.785,7.311489373916989e-251,4,Col1a1,0.136
3.3579257900431414e-250,0.669353680201151,0.966,0.884,8.400522948950927e-246,4,Rpl35a,0.08199999999999996
1.7058265043301074e-248,0.6005280792949157,0.978,0.934,4.26746616588263e-244,4,Rpl13,0.04399999999999993
4.5300120422319077e-246,0.9534424378114698,0.723,0.469,1.1332731126051563e-241,4,Bicc1,0.254
6.128349625363386e-246,0.6642911443735793,0.971,0.917,1.5331292257771584e-241,4,Rpl9,0.05399999999999994
7.046817235433878e-245,1.08121512102292,0.562,0.291,1.7629022677884933e-240,4,Prrx1,0.2710000000000001
2.2232814934054794e-241,0.795829855877773,0.95,0.838,5.561983312052488e-237,4,Rpl38,0.11199999999999999
2.4954741846081966e-229,0.9394937654866397,0.711,0.488,6.242927767634325e-225,4,Serpinb6a,0.22299999999999998
3.7904741884536476e-227,0.6306015272159748,0.959,0.906,9.48262927725449e-223,4,Rpl19,0.052999999999999936
4.760547893808779e-226,1.255606927236502,0.521,0.257,1.1909462665941422e-221,4,Gadd45g,0.264
1.0470446436582476e-222,1.0019012262929343,0.556,0.293,2.619391585039838e-218,4,Slit3,0.26300000000000007
8.643466656098849e-221,0.6355729552788041,0.967,0.908,2.162336053356249e-216,4,Fau,0.05899999999999994
2.0179867497730654e-219,0.6298064807161741,0.947,0.863,5.048397451907277e-215,4,Rpl18,0.08399999999999996
3.568203371989811e-216,0.7216204860184077,0.904,0.755,8.92657437570691e-212,4,Rpl35,0.14900000000000002
4.815286863477672e-215,1.1489884556305774,0.958,0.856,1.2046403146362092e-210,4,Col3a1,0.10199999999999998
5.116656730427947e-212,0.7657361218497621,0.89,0.727,1.2800340142511595e-207,4,Rps28,0.16300000000000003
1.3436813808324716e-210,0.8841242236568021,0.695,0.424,3.361487710428594e-206,4,Adamts2,0.27099999999999996
2.9845417934316168e-210,1.0359187805323535,0.563,0.316,7.466428204627876e-206,4,Vkorc1,0.24699999999999994
1.1555285060155044e-205,0.7278398072150225,0.821,0.639,2.8907856634989874e-201,4,Eef1b2,0.18199999999999994
1.1680312837208674e-199,0.7981362814886608,0.83,0.666,2.922063862484494e-195,4,Selenom,0.16399999999999992
4.980451409530294e-199,0.668868568446589,0.912,0.767,1.2459595291221936e-194,4,Rpl36a,0.14500000000000002
1.9178318965952706e-197,0.5059162325962321,0.973,0.909,4.797840055712388e-193,4,Rps23,0.06399999999999995
4.3341718852099184e-197,0.5730739176030566,0.945,0.874,1.0842797805229652e-192,4,Rps3,0.07099999999999995
1.1643397573337317e-195,0.7591151314700108,0.838,0.701,2.9128287709217966e-191,4,Ppib,0.137
7.740304926807143e-195,0.9402613675387881,0.896,0.817,1.936392083539343e-190,4,Timp3,0.07900000000000007
3.02189336841784e-193,0.8423397128572435,0.797,0.618,7.55987063977091e-189,4,Nenf,0.17900000000000005
6.709940795869713e-193,0.837543283563946,0.75,0.543,1.678625888902726e-188,4,Cyb5a,0.20699999999999996
9.985315975219885e-191,0.5366636114688204,0.964,0.906,2.4980264975207587e-186,4,Rpl18a,0.05799999999999994
7.833370532388105e-190,0.9222723344853823,0.671,0.422,1.959674306087532e-185,4,Gas1,0.24900000000000005
9.374202729863655e-186,0.9324417065454704,0.671,0.438,2.3451442969299906e-181,4,Abca8a,0.23300000000000004
3.0047031341971912e-182,0.9294239869679737,0.754,0.544,7.516865830821113e-178,4,C4b,0.20999999999999996
3.7096985939109692e-180,0.9293320931728466,0.618,0.401,9.280552972387072e-176,4,Il11ra1,0.21699999999999997
9.363913966742635e-180,0.9689813276415604,0.605,0.337,2.342570357060005e-175,4,Ifi27l2a,0.26799999999999996
2.9097040389309964e-176,0.6011632870463477,0.941,0.857,7.279206594193673e-172,4,Rps11,0.08399999999999996
1.4562895061256653e-174,0.6371032164464552,0.954,0.841,3.643199457474577e-170,4,Egr1,0.11299999999999999
3.142404541221249e-171,0.5281383119561558,0.98,0.942,7.861353440773198e-167,4,Rpl41,0.038000000000000034
5.082599261965843e-170,0.5953523568143915,0.927,0.831,1.271513857365995e-165,4,Rpl6,0.09600000000000009
2.6723853018310315e-167,0.6406627217583485,0.867,0.741,6.685506309590691e-163,4,Rps10,0.126
1.6094306013579884e-165,0.8420787878380599,0.55,0.32,4.02631253541728e-161,4,Il6st,0.23000000000000004
4.327406203999744e-164,0.7896319903856093,0.866,0.642,1.082587210054616e-159,4,Mfap5,0.22399999999999998
2.3259992381005163e-163,0.8057109864569795,0.613,0.388,5.818952293956061e-159,4,Fgfr1,0.22499999999999998
1.0463824785317332e-162,0.6195569268164693,0.96,0.884,2.6177350465428368e-158,4,Rpl39,0.07599999999999996
3.8061944601108064e-162,0.5977015049389462,0.946,0.872,9.521956680859204e-158,4,Rpl34,0.07399999999999995
1.4652987453637154e-161,0.9352022581083055,0.571,0.351,3.665737871276407e-157,4,Pnp,0.21999999999999997
1.927256804086543e-161,0.5798133291216814,0.923,0.804,4.821418346783305e-157,4,Rpl22,0.119
4.762794120461893e-159,0.6592754709943994,0.787,0.573,1.1915082051159517e-154,4,H2-K1,0.21400000000000008
6.392041392522949e-159,0.579545276173225,0.884,0.763,1.5990969951674662e-154,4,Rpl10a,0.121
7.337038325054131e-151,0.5836588337465658,0.914,0.8,1.835506877778792e-146,4,Rps26,0.11399999999999999
1.2798169239709176e-149,0.7215795671512122,0.698,0.511,3.2017179986980447e-145,4,Npc2,0.18699999999999994
1.3250309683684827e-149,0.5060130956755966,0.953,0.89,3.3148299735674335e-145,4,Rpl11,0.06299999999999994
1.069305428164304e-143,0.8322336179195673,0.548,0.341,2.6750813896386393e-139,4,Fcgrt,0.20700000000000002
1.278696862336473e-143,0.8202444103098484,0.805,0.661,3.1989159405071543e-139,4,Fstl1,0.14400000000000002
7.259230896340888e-143,0.859764478774064,0.507,0.296,1.8160417933376e-138,4,Zfp36l2,0.21100000000000002
2.4425675037995343e-139,0.5402480207524163,0.984,0.933,6.110571124255295e-135,4,Rps21,0.050999999999999934
1.8684287758706855e-136,0.8024605625114719,0.638,0.432,4.674248268595694e-132,4,Sat1,0.20600000000000002
8.328837062883383e-129,0.5491373679834903,0.886,0.773,2.083625168021536e-124,4,Rpl27a,0.11299999999999999
1.6500216658097637e-127,0.7885005248582672,0.537,0.34,4.127859201356286e-123,4,Arpc1b,0.197
5.201474160182397e-127,1.1632935406424068,0.519,0.322,1.3012527906528303e-122,4,Cpxm1,0.197
4.732612868578242e-126,0.9416860702936397,0.724,0.541,1.183957761332219e-121,4,Serpina3n,0.18299999999999994
2.4805087260627338e-121,0.6510028471703526,0.852,0.77,6.205488679991141e-117,4,Ahnak,0.08199999999999996
6.005200671526463e-116,0.5655198557714212,0.963,0.894,1.5023210519957754e-111,4,Rpl37,0.06899999999999995
2.1412336718502533e-114,0.5492392460529247,0.97,0.885,5.356724276867779e-110,4,Igfbp7,0.08499999999999996
5.545188497994445e-114,0.653542842557145,0.618,0.428,1.3872398065432703e-109,4,Cavin3,0.19
2.6029946138257544e-109,0.7041053821080352,0.573,0.384,6.51191162540789e-105,4,Col5a1,0.18899999999999995
4.664976825198751e-109,0.5327687154969161,0.882,0.797,1.1670372523599717e-104,4,Serpinh1,0.08499999999999996
1.1632675880178837e-108,0.5431077502667093,0.776,0.628,2.9101465249443396e-104,4,Rpl31,0.14800000000000002
2.1066207526702809e-106,0.7066475858824196,0.671,0.503,5.270133136955242e-102,4,Phlda1,0.16800000000000004
6.216181816320193e-99,0.5432451629223467,0.793,0.673,1.555102204988823e-94,4,Gabarap,0.12
4.5175136199979035e-98,0.6559602420329433,0.606,0.442,1.1301463823148754e-93,4,Eef1d,0.16399999999999998
1.6636763856213475e-97,0.640171522285131,0.631,0.465,4.162019213908925e-93,4,Krtcap2,0.16599999999999998
1.7248619169192767e-97,0.5100239761909352,0.749,0.591,4.315087057556954e-93,4,Npm1,0.15800000000000003
1.0178357890093267e-94,0.5500312474979548,0.718,0.574,2.5463197933646327e-90,4,Rpl15,0.14400000000000002
3.0918149182088055e-93,0.6324399884935186,0.503,0.323,7.734793380882969e-89,4,Lpar1,0.18
2.0967070490880387e-92,0.5573894516480444,0.835,0.707,5.245332024703547e-88,4,Zfp36,0.128
2.1670091505523194e-90,0.6008923140457955,0.624,0.447,5.421206791936737e-86,4,Slc43a3,0.177
6.917310190368132e-79,0.6089022872240164,0.621,0.483,1.7305034903243955e-74,4,Anxa2,0.138
2.7951286550777084e-78,0.5344563071307691,0.658,0.514,6.9925733564079035e-74,4,Txn1,0.14400000000000002
3.0227491020485975e-78,0.5432492929086202,0.603,0.455,7.562011428594976e-74,4,Mtch1,0.14799999999999996
1.932057607793552e-77,0.6553412754857599,0.52,0.355,4.83342851741713e-73,4,Klf2,0.16500000000000004
